time,flow,temp,salt,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_pon,OGM_don,OGM_pop,OGM_dop,OGM_poc,OGM_doc,PHY_phy03,PHY_phy07,PHY_phy08
1997-08-06,5.6542134329,23.5,0.318056,275.78125,0,0.571428571,125,0.64516129,0,0,0,0,0,0,0,0,0
1997-08-07,5.8234887176,23,0.295412,278.4375,0,0.857142857,137.1428571,0.741935484,0,0,0,0,0,0,0,0,0
1997-08-08,5.7183284479,23,0.30704,278.4375,0,0.357142857,138.5714286,0.774193548,0,0,0,0,0,0,0,0,0
1997-08-09,5.7509666759,23,0.308264,278.40625,0,0.285714286,135.7142857,0.741935484,0,0,0,0,0,0,0,0,0
1997-08-10,5.8927401655,24,0.302756,273.21875,0,0.428571429,125.7142857,0.64516129,0,0,0,0,0,0,0,0,0
1997-08-11,5.1420945301,23.5,0.312548,275.78125,0,0.357142857,139.2857143,0.838709677,0,0,0,0,0,0,0,0,0
1997-08-12,5.1827190174,23.5,0.310712,275.78125,0,0.571428571,137.1428571,0.903225806,0,0,0,0,0,0,0,0,0
1997-08-13,5.5322355289,23,0.306428,278.4375,0,1.285714286,154.2857143,0.870967742,0,0,0,0,0,0,0,0,0
1997-08-14,5.2154166296,23,0.320504,278.40625,0,1.785714286,139.2857143,0.870967742,0,0,0,0,0,0,0,0,0
1997-08-15,5.3472107025,23,0.305204,278.4375,0,0.642857143,143.5714286,0.838709677,0,0,0,0,0,0,0,0,0
1997-08-16,5.6306419178,23,0.311936,278.40625,0,1.357142857,151.4285714,0.838709677,0,0,0,0,0,0,0,0,0
1997-08-17,5.8182553519,24,0.309488,273.1875,0,0.285714286,142.8571429,0.838709677,0,0,0,0,0,0,0,0,0
1997-08-18,5.6340035498,24,0.30704,273.1875,0,1.357142857,132.8571429,1.258064516,0,0,0,0,0,0,0,0,0
1997-08-19,5.5193733611,24,0.313772,273.1875,0,8.714285714,145.7142857,2.290322581,0,0,0,0,0,0,0,0,0
1997-08-20,5.7194740625,24,0.316832,273.1875,0,3.928571429,195.7142857,2.580645161,0,0,0,0,0,0,0,0,0
1997-08-21,6.2545499653,24,0.318056,273.1875,0,1.357142857,112.1428571,0.677419355,0,0,0,0,0,0,0,0,0
1997-08-22,5.8714338843,24,0.323564,273.1875,0,0.428571429,113.5714286,0.870967742,0,0,0,0,0,0,0,0,0
1997-08-23,6.0235294572,24,0.333356,273.15625,0,1.857142857,137.1428571,1.161290323,0,0,0,0,0,0,0,0,0
1997-08-24,6.5384763507,23,0.321728,278.40625,0,1,140,1.258064516,0,0,0,0,0,0,0,0,0
1997-08-25,6.3268297361,23.5,0.330908,275.75,0,1.428571429,119.2857143,0.967741935,0,0,0,0,0,0,0,0,0
1997-08-26,6.3906481806,23.5,0.324176,275.75,0,0.428571429,115.7142857,0.935483871,0,0,0,0,0,0,0,0,0
1997-08-27,6.1206532118,24,0.32846,273.15625,0,0.428571429,112.8571429,0.709677419,0,0,0,0,0,0,0,0,0
1997-08-28,6.3779145995,24,0.335804,273.15625,0,1.071428571,124.2857143,0.967741935,0,0,0,0,0,0,0,0,0
1997-08-29,6.5285570116,24,0.332132,273.15625,0,0.357142857,132.1428571,1.032258065,0,0,0,0,0,0,0,0,0
1997-08-30,6.6100533403,24,0.332744,273.15625,0,1.071428571,129.2857143,0.967741935,0,0,0,0,0,0,0,0,0
1997-08-31,6.8418156794,22,0.33152,283.78125,0,0.785714286,126.4285714,0.709677419,0,0,0,0,0,0,0,0,0
1997-09-01,6.0944516146,22,0.321728,283.8125,0,5.428571429,135,1.322580645,0,0,0,0,0,0,0,0,0
1997-09-02,6.0246667801,22,0.3254,283.78125,0,1.142857143,122.1428571,0.935483871,0,0,0,0,0,0,0,0,0
1997-09-03,6.8145490394,22,0.324788,283.78125,0,0.428571429,114.2857143,1.290322581,0,0,0,0,0,0,0,0,0
1997-09-04,6.2405254653,22.5,0.305204,281.09375,0,1.357142857,119.2857143,0.870967742,0,0,0,0,0,0,0,0,0
1997-09-05,6.2425989155,22.5,0.315608,281.09375,0,1.142857143,120.7142857,0.967741935,0,0,0,0,0,0,0,0,0
1997-09-06,6.5393901655,23,0.335192,278.375,0,47.57142857,187.8571429,5.935483871,0,0,0,0,0,0,0,0,0
1997-09-07,6.8407614641,22,0.324788,283.78125,0,8.857142857,183.5714286,2.35483871,0,0,0,0,0,0,0,0,0
1997-09-08,6.8983106644,22.5,0.333356,281.0625,0,0.428571429,115.7142857,1.806451613,0,0,0,0,0,0,0,0,0
1997-09-09,6.8478965752,22.5,0.330296,281.0625,0,1.071428571,107.1428571,1.483870968,0,0,0,0,0,0,0,0,0
1997-09-10,6.8336625544,21.5,0.33764,286.53125,0,0.714285714,108.5714286,1.322580645,0,0,0,0,0,0,0,0,0
1997-09-11,6.725527625,22,0.337028,283.78125,0,2,115,0.903225806,0,0,0,0,0,0,0,0,0
1997-09-12,6.9190907361,22,0.335192,283.78125,0,1.285714286,112.8571429,0.741935484,0,0,0,0,0,0,0,0,0
1997-09-13,7.2441746852,24,0.342536,273.15625,0,1.214285714,124.2857143,1,0,0,0,0,0,0,0,0,0
1997-09-14,7.3950246308,23,0.327848,278.375,0,1.571428571,112.8571429,0.612903226,0,0,0,0,0,0,0,0,0
1997-09-15,6.4986840602,23.5,0.351716,275.71875,0,0.714285714,101.4285714,0.903225806,0,0,0,0,0,0,0,0,0
1997-09-16,6.6364051238,23.5,0.341924,275.75,0,2.428571429,105.7142857,1.064516129,0,0,0,0,0,0,0,0,0
1997-09-17,7.0560434653,24,0.348044,273.125,0,10.57142857,124.2857143,2.193548387,0,0,0,0,0,0,0,0,0
1997-09-18,7.4447681192,23.75,0.324176,274.46875,0,8.071428571,121.7857143,2.032258065,0,0,0,0,0,0,0,0,0
1997-09-19,8.1259596979,23.75,0.341465,274.4375,0,5.5,119.2857143,1.870967742,0,0,0,0,0,0,0,0,0
1997-09-20,8.6045713704,23.5,0.338048,275.75,0,3,116.7857143,1.709677419,0,0,0,0,0,0,0,0,0
1997-09-21,9.2872815752,22,0.32234,283.8125,0,0.428571429,114.2857143,1.548387097,0,0,0,0,0,0,0,0,0
1997-09-22,9.041069,22.5,0.30704,281.09375,0,0.571428571,107.1428571,1,0,0,0,0,0,0,0,0,0
1997-09-23,8.9494024248,22.5,0.307652,281.09375,0,0.928571429,111.4285714,0.967741935,0,0,0,0,0,0,0,0,0
1997-09-24,8.7379837234,22.5,0.303368,281.09375,0,0.642857143,105.7142857,0.935483871,0,0,0,0,0,0,0,0,0
1997-09-25,8.5875797662,22.5,0.326624,281.0625,0,1.714285714,110,0.838709677,0,0,0,0,0,0,0,0,0
1997-09-26,8.6962995926,22.41666667,0.318056,281.53125,0,0.785714286,109.2857143,0.677419355,0,0,0,0,0,0,0,0,0
1997-09-27,8.5709604734,22.25,0.321116,282.4375,0,0.428571429,106.4285714,0.516129032,0,0,0,0,0,0,0,0,0
1997-09-28,8.8451682697,21.5,0.32234,286.5625,0,0.785714286,107.8571429,0.741935484,0,0,0,0,0,0,0,0,0
1997-09-29,8.8855818681,20.75,0.315608,290.84375,0,1.357142857,117.1428571,0.870967742,0,0,0,0,0,0,0,0,0
1997-09-30,8.9099793449,20.19444444,0.316832,294.0625,0,0.928571429,111.4285714,2.161290323,0,0,0,0,0,0,0,0,0
1997-10-01,9.0239425822,19.83333333,0.3101,296.1875,0,0.5,108.5714286,1.35483871,0,0,0,0,0,0,0,0,0
1997-10-02,9.2409144271,19.66666667,0.307652,297.1875,0,0.5,112.1428571,3.677419355,0,0,0,0,0,0,0,0,0
1997-10-03,9.5370271134,19.5,0.305204,298.1875,0,0.5,105.7142857,1.387096774,0,0,0,0,0,0,0,0,0
1997-10-04,9.9744601771,19.33333333,0.302756,299.1875,0,0.714285714,101.4285714,1.35483871,0,0,0,0,0,0,0,0,0
1997-10-05,9.3757012257,19.16666667,0.317444,300.1875,0,0.714285714,105.7142857,1.032258065,0,0,0,0,0,0,0,0,0
1997-10-06,9.9234443032,19.05555556,0.307652,300.875,0,1.5,102.8571429,1.064516129,0,0,0,0,0,0,0,0,0
1997-10-07,10.45388936,19,0.309488,301.21875,0,0.785714286,92.85714286,1.193548387,0,0,0,0,0,0,0,0,0
1997-10-08,10.6238429595,19.5,0.311936,298.1875,0,0.642857143,95,1,0,0,0,0,0,0,0,0,0
1997-10-09,9.8052019977,19.5,0.309488,298.1875,0,0.142857143,87.14285714,1.677419355,0,0,0,0,0,0,0,0,0
1997-10-10,10.2884032153,19.5,0.306428,298.1875,0,0,97.14285714,0.935483871,0,0,0,0,0,0,0,0,0
1997-10-11,10.2996281076,19,0.3101,301.21875,0,0,95,1.258064516,0,0,0,0,0,0,0,0,0
1997-10-12,9.6301363356,22,0.310712,283.8125,0,0,97.14285714,0.870967742,0,0,0,0,0,0,0,0,0
1997-10-13,8.9723439109,22,0.306428,283.8125,0,1.785714286,112.1428571,1.032258065,0,0,0,0,0,0,0,0,0
1997-10-14,8.9988335752,21.92307692,0.3101,284.25,0,0.928571429,117.1428571,1.193548387,0,0,0,0,0,0,0,0,0
1997-10-15,8.8355960891,21.76923077,0.305816,285.09375,0,1.5,107.1428571,0.935483871,0,0,0,0,0,0,0,0,0
1997-10-16,8.9154454329,21.53846154,0.302756,286.375,0,2.714285714,107.8571429,1.129032258,0,0,0,0,0,0,0,0,0
1997-10-17,9.1581739005,21.30769231,0.299696,287.6875,0,1.928571429,112.1428571,1.129032258,0,0,0,0,0,0,0,0,0
1997-10-18,10.4055704421,21.07692308,0.318668,288.96875,0,5.428571429,210,3.806451613,0,0,0,0,0,0,0,0,0
1997-10-19,11.2490840509,20.84615385,0.311936,290.28125,0,3.571428571,180.7142857,2.129032258,0,0,0,0,0,0,0,0,0
1997-10-20,12.6871552662,20.61538462,0.312548,291.625,0,1.928571429,126.4285714,1.709677419,0,0,0,0,0,0,0,0,0
1997-10-21,12.2039662037,20.38461538,0.308876,292.9375,0,1.785714286,116.4285714,1.451612903,0,0,0,0,0,0,0,0,0
1997-10-22,11.0569349664,20.15384615,0.314996,294.28125,0,2.142857143,113.5714286,1.322580645,0,0,0,0,0,0,0,0,0
1997-10-23,11.9489271065,19.92307692,0.316832,295.65625,0,1.785714286,102.1428571,1.064516129,0,0,0,0,0,0,0,0,0
1997-10-24,12.021490625,19.69230769,0.315608,297.03125,0,1,110.7142857,0.838709677,0,0,0,0,0,0,0,0,0
1997-10-25,11.5117749711,19.46153846,0.314996,298.40625,0,2.571428571,110.7142857,1.225806452,0,0,0,0,0,0,0,0,0
1997-10-26,12.0261656134,19.23076923,0.31316,299.78125,0,3.571428571,122.8571429,1.516129032,0,0,0,0,0,0,0,0,0
1997-10-27,10.8809905359,19.41025641,0.314384,298.71875,0,2.071428571,112.8571429,1.161290323,0,0,0,0,0,0,0,0,0
1997-10-28,10.8968518773,19.5,0.314996,298.15625,0,1.571428571,115,1.032258065,0,0,0,0,0,0,0,0,0
1997-10-29,11.1810400833,19.5,0.314996,298.15625,0,1.214285714,120,1.387096774,0,0,0,0,0,0,0,0,0
1997-10-30,11.087969059,19,0.308876,301.21875,0,1.357142857,116.4285714,1.129032258,0,0,0,0,0,0,0,0,0
1997-10-31,10.1700853252,19,0.309488,301.21875,0,0,112.1428571,1.129032258,0,0,0,0,0,0,0,0,0
1997-11-01,10.872901956,19,0.310712,301.21875,0,0,119.2857143,1.129032258,0,0,0,0,0,0,0,0,0
1997-11-02,11.3059756123,19,0.311018,301.1875,0,0.5,115,1.580645161,0,0,0,0,0,0,0,0,0
1997-11-03,10.9852458924,20.5,0.326012,292.25,0,1,110.7142857,2,0,0,0,0,0,0,0,0,0
1997-11-04,13.2230471528,20.5,0.320504,292.25,0,1.357142857,118.5714286,1.225806452,0,0,0,0,0,0,0,0,0
1997-11-05,15.4567877778,20,0.335804,295.15625,0,5.5,143.5714286,2.64516129,0,0,0,0,0,0,0,0,0
1997-11-06,13.0642546875,18.5,0.34988,304.21875,0,0.142857143,136.4285714,1.322580645,0,0,0,0,0,0,0,0,0
1997-11-07,12.1907935301,18.5,0.355388,304.21875,0,2.357142857,127.8571429,1.548387097,0,0,0,0,0,0,0,0,0
1997-11-08,11.9698652199,19,0.337028,301.15625,0,2.142857143,121.4285714,1.096774194,0,0,0,0,0,0,0,0,0
1997-11-09,11.7793363889,19,0.336416,301.15625,0,0.714285714,115.7142857,0.967741935,0,0,0,0,0,0,0,0,0
1997-11-10,11.5617404375,20,0.327236,295.1875,0,1.571428571,105.7142857,1,0,0,0,0,0,0,0,0,0
1997-11-11,11.9361627546,20,0.324788,295.1875,0,1.642857143,114.2857143,1.290322581,0,0,0,0,0,0,0,0,0
1997-11-12,11.5238050625,20,0.32846,295.15625,0,1.714285714,104.2857143,1.290322581,0,0,0,0,0,0,0,0,0
1997-11-13,11.1755283796,19,0.326624,301.1875,0,0.571428571,106.4285714,1.096774194,0,0,0,0,0,0,0,0,0
1997-11-14,10.3132576019,19,0.329072,301.15625,0,3.214285714,117.1428571,1.290322581,0,0,0,0,0,0,0,0,0
1997-11-15,10.7146519329,19,0.330296,301.15625,0,8.428571429,122.8571429,1.548387097,0,0,0,0,0,0,0,0,0
1997-11-16,11.1517757986,19,0.32234,301.1875,0,1.214285714,115,1.290322581,0,0,0,0,0,0,0,0,0
1997-11-17,10.8134712153,18.5,0.327848,304.25,0,7.785714286,133.5714286,1.806451613,0,0,0,0,0,0,0,0,0
1997-11-18,10.6029517917,18.5,0.321116,304.28125,0,0.357142857,121.4285714,1.193548387,0,0,0,0,0,0,0,0,0
1997-11-19,10.0937773588,18,0.324176,307.40625,0,2.071428571,131.4285714,1.129032258,0,0,0,0,0,0,0,0,0
1997-11-20,9.6153081134,18.5,0.329072,304.25,0,0.214285714,130,0.967741935,0,0,0,0,0,0,0,0,0
1997-11-21,10.0765022928,18.5,0.332744,304.25,0,0,137.8571429,1.129032258,0,0,0,0,0,0,0,0,0
1997-11-22,9.5495654352,19,0.33764,301.15625,0,10.57142857,138.5714286,2.806451613,0,0,0,0,0,0,0,0,0
1997-11-23,11.3467335463,18,0.33764,307.375,0,3.642857143,135.7142857,1.806451613,0,0,0,0,0,0,0,0,0
1997-11-24,10.4452076389,18,0.337028,307.375,0,2.214285714,124.2857143,1.451612903,0,0,0,0,0,0,0,0,0
1997-11-25,10.0168706829,18,0.318056,307.40625,0,0,109.2857143,1.096774194,0,0,0,0,0,0,0,0,0
1997-11-26,10.0365863588,18,0.323564,307.40625,0,0.285714286,92.14285714,1.064516129,0,0,0,0,0,0,0,0,0
1997-11-27,10.1081756007,18,0.330296,307.40625,0,0,114.2857143,0.838709677,0,0,0,0,0,0,0,0,0
1997-11-28,10.0339820243,18,0.326012,307.40625,0,0.5,110.7142857,0.935483871,0,0,0,0,0,0,0,0,0
1997-11-29,9.8154356539,18,0.324176,307.40625,0,0.571428571,110,1.129032258,0,0,0,0,0,0,0,0,0
1997-11-30,10.318701735,16,0.326012,320.5625,0,0.571428571,119.2857143,1.129032258,0,0,0,0,0,0,0,0,0
1997-12-01,10.9087827685,15.9375,0.329072,320.96875,0,0.5,128.5714286,1.096774194,0,0,0,0,0,0,0,0,0
1997-12-02,10.415821787,15.875,0.321116,321.40625,0,0.571428571,125.7142857,1.064516129,0,0,0,0,0,0,0,0,0
1997-12-03,10.8197160359,15.75,0.317444,322.28125,0,0.642857143,123.5714286,0.935483871,0,0,0,0,0,0,0,0,0
1997-12-04,11.0393013021,15.625,0.321728,323.15625,0,0.357142857,120,0.903225806,0,0,0,0,0,0,0,0,0
1997-12-05,10.28153736,15.5,0.329684,324,0,0.857142857,127.8571429,1.161290323,0,0,0,0,0,0,0,0,0
1997-12-06,10.2442149213,15.375,0.332744,324.84375,0,1.428571429,127.1428571,1.032258065,0,0,0,0,0,0,0,0,0
1997-12-07,10.5345276007,15.25,0.32234,325.75,0,1.857142857,125.7142857,1.225806452,0,0,0,0,0,0,0,0,0
1997-12-08,10.468404412,15.125,0.32234,326.625,0,0.928571429,134.2857143,1.290322581,0,0,0,0,0,0,0,0,0
1997-12-09,14.7316756829,15.0625,0.321116,327.09375,0,2.714285714,135.7142857,1.774193548,0,0,0,0,0,0,0,0,0
1997-12-10,28.4682531481,15.5,0.302756,324.03125,0,5.5,190.7142857,3.161290323,0,0,0,0,0,0,0,0,0
1997-12-11,21.8688070602,16.25,0.367016,318.78125,0,6.571428571,202.1428571,2.516129032,0,0,0,0,0,0,0,0,0
1997-12-12,18.4538938657,16.25,0.38966,318.71875,0,7.928571429,172.1428571,2,0,0,0,0,0,0,0,0,0
1997-12-13,16.6170444097,16.5,0.39578,317.03125,0,9.428571429,164.2857143,1.612903226,0,0,0,0,0,0,0,0,0
1997-12-14,16.3749428704,16,0.379256,320.4375,0,10.92857143,147.1428571,1.612903226,0,0,0,0,0,0,0,0,0
1997-12-15,15.6173269097,16,0.381092,320.4375,0,4.785714286,149.2857143,1.032258065,0,0,0,0,0,0,0,0,0
1997-12-16,15.5222334491,16,0.36824,320.46875,0,2.214285714,141.4285714,0.967741935,0,0,0,0,0,0,0,0,0
1997-12-17,17.4422323495,17,0.357836,313.78125,0,1.857142857,148.5714286,1.935483871,0,0,0,0,0,0,0,0,0
1997-12-18,17.0366473032,17,0.36212,313.78125,0,0.571428571,161.4285714,1.096774194,0,0,0,0,0,0,0,0,0
1997-12-19,22.0574966782,17,0.34682,313.8125,0,0.214285714,160.7142857,1.612903226,0,0,0,0,0,0,0,0,0
1997-12-20,23.2592648727,16,0.370688,320.46875,0,1.785714286,203.5714286,2.903225806,0,0,0,0,0,0,0,0,0
1997-12-21,19.2600003819,15,0.405572,327.34375,0,4.214285714,215.7142857,1.451612903,0,0,0,0,0,0,0,0,0
1997-12-22,17.9012960069,15,0.385988,327.40625,0,2.428571429,208.5714286,1.064516129,0,0,0,0,0,0,0,0,0
1997-12-23,17.2758124769,15,0.39884,327.375,0,3.5,217.8571429,1.483870968,0,0,0,0,0,0,0,0,0
1997-12-24,17.3241995139,15.5,0.394556,323.875,0,5.071428571,187.1428571,1.064516129,0,0,0,0,0,0,0,0,0
1997-12-25,17.0191220023,16,0.394556,320.40625,0,1.071428571,188.5714286,1.129032258,0,0,0,0,0,0,0,0,0
1997-12-26,16.7513018519,16,0.375584,320.46875,0,0.214285714,172.1428571,0.838709677,0,0,0,0,0,0,0,0,0
1997-12-27,15.8046360532,16,0.378644,320.4375,0,1.428571429,172.8571429,0.935483871,0,0,0,0,0,0,0,0,0
1997-12-28,15.8675187037,16,0.37742,320.46875,0,1.5,157.1428571,0.838709677,0,0,0,0,0,0,0,0,0
1997-12-29,15.6278184491,15.5,0.363344,323.9375,0,4.285714286,168.5714286,1.193548387,0,0,0,0,0,0,0,0,0
1997-12-30,15.1463499074,15.5,0.370688,323.90625,0,5.785714286,176.4285714,1.096774194,0,0,0,0,0,0,0,0,0
1997-12-31,19.2574871181,14.5,0.36518,331,0,9.071428571,170,1.35483871,0,0,0,0,0,0,0,0,0
1998-01-01,18.7886749074,15.5,0.369464,323.90625,0,0.857142857,162.8571429,1.096774194,0,0,0,0,0,0,0,0,0
1998-01-02,17.7535579861,15.5,0.36518,323.9375,0,1.928571429,167.8571429,1.193548387,0,0,0,0,0,0,0,0,0
1998-01-03,17.2689982639,17,0.354164,313.8125,0,5.142857143,160.7142857,1.096774194,0,0,0,0,0,0,0,0,0
1998-01-04,16.7820629398,16,0.354164,320.5,0,5.071428571,145.7142857,0.903225806,0,0,0,0,0,0,0,0,0
1998-01-05,16.1516375694,16,0.362732,320.46875,0,6.142857143,155.7142857,1.096774194,0,0,0,0,0,0,0,0,0
1998-01-06,15.7512732755,16,0.338864,320.53125,0,3.714285714,145,1.35483871,0,0,0,0,0,0,0,0,0
1998-01-07,17.7593223148,14,0.335804,334.71875,0,6.5,141.4285714,1.612903226,0,0,0,0,0,0,0,0,0
1998-01-08,19.0364001389,14.75,0.346208,329.25,0,4.5,150,1.580645161,0,0,0,0,0,0,0,0,0
1998-01-09,17.3449601852,14.75,0.348044,329.25,0,3.214285714,147.1428571,1.419354839,0,0,0,0,0,0,0,0,0
1998-01-10,16.283006956,15.5,0.347432,323.96875,0,3.571428571,140.7142857,1.387096774,0,0,0,0,0,0,0,0,0
1998-01-11,20.8794122454,15,0.335804,327.5,0,1.714285714,131.4285714,1.032258065,0,0,0,0,0,0,0,0,0
1998-01-12,22.6187353819,13.5,0.332744,338.4375,0,1.214285714,149.2857143,2,0,0,0,0,0,0,0,0,0
1998-01-13,19.7674815972,13.5,0.340088,338.4375,0,1.642857143,155.7142857,1.870967742,0,0,0,0,0,0,0,0,0
1998-01-14,17.7012084028,12.5,0.357224,346.0625,0,3,160,1.64516129,0,0,0,0,0,0,0,0,0
1998-01-15,17.7193255093,14,0.356,334.6875,0,1.142857143,151.4285714,1.387096774,0,0,0,0,0,0,0,0,0
1998-01-16,16.3305854861,14,0.333968,334.71875,0,0.642857143,138.5714286,1.161290323,0,0,0,0,0,0,0,0,0
1998-01-17,16.3731656366,15,0.330296,327.5,0,1.142857143,137.1428571,1.161290323,0,0,0,0,0,0,0,0,0
1998-01-18,17.1089234722,16,0.332132,320.53125,0,1.142857143,133.5714286,1.096774194,0,0,0,0,0,0,0,0,0
1998-01-19,16.7693480671,15.5,0.345596,323.96875,0,1.928571429,146.4285714,1.161290323,0,0,0,0,0,0,0,0,0
1998-01-20,17.7956841782,15.5,0.344372,323.96875,0,0.214285714,147.8571429,1.35483871,0,0,0,0,0,0,0,0,0
1998-01-21,17.7566157407,15.5,0.340088,323.96875,0,1.5,152.8571429,1.64516129,0,0,0,0,0,0,0,0,0
1998-01-22,17.5603269329,16,0.362732,320.46875,0,4.142857143,157.1428571,1.387096774,0,0,0,0,0,0,0,0,0
1998-01-23,17.2253251157,16,0.333356,320.53125,0,1.214285714,147.1428571,1.322580645,0,0,0,0,0,0,0,0,0
1998-01-24,17.910866794,16,0.345137,320.53125,0,1.785714286,127.8571429,1.612903226,0,0,0,0,0,0,0,0,0
1998-01-25,40.2769699421,16,0.272156,320.65625,0,2.357142857,108.5714286,1.935483871,0,0,0,0,0,0,0,0,0
1998-01-26,66.4508425347,15.5,0.29174,324.0625,0,0,121.4285714,2.870967742,0,0,0,0,0,0,0,0,0
1998-01-27,43.7134354977,14.66666667,0.339476,329.875,0,0,211.4285714,3.258064516,0,0,0,0,0,0,0,0,0
1998-01-28,31.5673502199,14.66666667,0.44168,329.65625,0,5.785714286,337.1428571,2.612903226,0,0,0,0,0,0,0,0,0
1998-01-29,32.2925555208,14.66666667,0.336263,329.875,0,5.5,333,2.387096774,0,0,0,0,0,0,0,0,0
1998-01-30,43.8648729167,15.5,0.357632,323.9375,0,5.214285714,328.8571429,2.161290323,0,0,0,0,0,0,0,0,0
1998-01-31,48.2301933449,15,0.390578,327.375,0,5,324.7142857,1.903225806,0,0,0,0,0,0,0,0,0
1998-02-01,35.1282735648,13,0.44168,342,0,4.714285714,320.5714286,1.677419355,0,0,0,0,0,0,0,0,0
1998-02-02,31.3378865394,14,0.439844,334.5,0,4.428571429,316.4285714,1.451612903,0,0,0,0,0,0,0,0,0
1998-02-03,27.7585941088,14,0.433724,334.53125,0,3.785714286,312.1428571,1.387096774,0,0,0,0,0,0,0,0,0
1998-02-04,25.5689899074,15,0.41414,327.34375,0,13.78571429,285,1.548387097,0,0,0,0,0,0,0,0,0
1998-02-05,24.2148538542,15.5,0.44168,323.78125,0,18.64285714,330,2.161290323,0,0,0,0,0,0,0,0,0
1998-02-06,22.7403215394,15.5,0.42026,323.8125,0,17.07142857,271.4285714,2.161290323,0,0,0,0,0,0,0,0,0
1998-02-07,23.2202870486,16,0.427604,320.34375,0,18.42857143,296.4285714,2.483870968,0,0,0,0,0,0,0,0,0
1998-02-08,30.7666306481,16,0.335192,320.53125,0,10.64285714,184.2857143,2.032258065,0,0,0,0,0,0,0,0,0
1998-02-09,29.398772662,15.5,0.364568,323.9375,0,7.571428571,199.2857143,1.967741935,0,0,0,0,0,0,0,0,0
1998-02-10,28.1783399537,14.66666667,0.369464,329.8125,0,15.57142857,202.1428571,2.161290323,0,0,0,0,0,0,0,0,0
1998-02-11,25.7893993981,14,0.376808,334.625,0,18.28571429,207.8571429,2.290322581,0,0,0,0,0,0,0,0,0
1998-02-12,25.4988608681,13.66666667,0.37742,337.09375,0,7.428571429,207.1428571,1.806451613,0,0,0,0,0,0,0,0,0
1998-02-13,23.2588885069,14,0.378644,334.625,0,8.785714286,192.8571429,2.129032258,0,0,0,0,0,0,0,0,0
1998-02-14,23.4483386343,14,0.373748,334.65625,0,14,185.7142857,2.064516129,0,0,0,0,0,0,0,0,0
1998-02-15,32.7387113194,16,0.324176,320.5625,0,9.285714286,147.1428571,2.35483871,0,0,0,0,0,0,0,0,0
1998-02-16,27.4007991782,15.25,0.344372,325.71875,0,1.857142857,165.7142857,1.806451613,0,0,0,0,0,0,0,0,0
1998-02-17,25.6241678935,15.25,0.353552,325.6875,0,4.857142857,170,1.64516129,0,0,0,0,0,0,0,0,0
1998-02-18,24.4420368634,14.75,0.34988,329.25,0,7,172.1428571,1.483870968,0,0,0,0,0,0,0,0,0
1998-02-19,23.0053012037,15,0.354164,327.46875,0,5.5,159.2857143,1.677419355,0,0,0,0,0,0,0,0,0
1998-02-20,22.27659375,15,0.350492,327.46875,0,5.5,154.2857143,1.709677419,0,0,0,0,0,0,0,0,0
1998-02-21,21.4090941667,15,0.348044,327.46875,0,8.285714286,155,1.64516129,0,0,0,0,0,0,0,0,0
1998-02-22,20.5958176389,15,0.344372,327.46875,0,6.928571429,145,1.709677419,0,0,0,0,0,0,0,0,0
1998-02-23,19.963152419,14.5,0.344372,331.0625,0,5.857142857,156.4285714,2.967741935,0,0,0,0,0,0,0,0,0
1998-02-24,19.2341607986,14.5,0.33764,331.0625,0,1.642857143,147.8571429,1.258064516,0,0,0,0,0,0,0,0,0
1998-02-25,18.6614109259,15,0.344984,327.46875,0,1.5,153.5714286,1,0,0,0,0,0,0,0,0,0
1998-02-26,18.275103912,15.5,0.330296,324,0,0.214285714,141.4285714,0.967741935,0,0,0,0,0,0,0,0,0
1998-02-27,18.1265629398,15.5,0.338864,323.96875,0,0.214285714,144.2857143,0.967741935,0,0,0,0,0,0,0,0,0
1998-02-28,17.799789537,15,0.337946,327.5,0,0.214285714,145,1.225806452,0,0,0,0,0,0,0,0,0
1998-03-01,19.3932889815,16,0.357224,320.5,0,0.214285714,145.7142857,1.451612903,0,0,0,0,0,0,0,0,0
1998-03-02,18.9548351968,16,0.3407,320.53125,0,0.214285714,129.2857143,0.870967742,0,0,0,0,0,0,0,0,0
1998-03-03,18.3573895602,16.5,0.349268,317.125,0,3.142857143,161.4285714,0.838709677,0,0,0,0,0,0,0,0,0
1998-03-04,17.8014825231,16.5,0.348044,317.125,0,2.928571429,150.7142857,0.516129032,0,0,0,0,0,0,0,0,0
1998-03-05,17.3078970023,16.33333333,0.33764,318.28125,0,1.357142857,152.1428571,0.838709677,0,0,0,0,0,0,0,0,0
1998-03-06,17.3729826852,16,0.336416,320.53125,0,2.214285714,144.2857143,0.548387097,0,0,0,0,0,0,0,0,0
1998-03-07,17.5044176273,16,0.33458,320.53125,0,2.357142857,140.7142857,2.064516129,0,0,0,0,0,0,0,0,0
1998-03-08,17.4950547801,17,0.33152,313.84375,0,2.5,138.5714286,1.419354839,0,0,0,0,0,0,0,0,0
1998-03-09,17.0638988542,17,0.32234,313.875,0,7.357142857,142.8571429,0.774193548,0,0,0,0,0,0,0,0,0
1998-03-10,16.7902989005,17,0.322952,313.875,0,5,139.2857143,0.935483871,0,0,0,0,0,0,0,0,0
1998-03-11,16.4734722685,15,0.3254,327.5,0,5.571428571,145,0.935483871,0,0,0,0,0,0,0,0,0
